UUID,VIN,Make,Model,Mileage,Year,Price,Zip Code,Create Date,Update Date
4e1ee301-a396-4e3a-88bc-06ab40000484,VINVIN484,Kia,KX Cross,385962,2008,30609,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000485,VINVIN485,Kia,Seltos,122704,2014,112200,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000486,VINVIN486,Kia,Niro,375098,2004,52866,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000487,VINVIN487,Kia,Sportage,934794,1995,99409,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000488,VINVIN488,Kia,Sportage,127424,1994,109065,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000489,VINVIN489,Kia,Sportage,856267,2014,104388,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000490,VINVIN490,Kia,Sorento,791080,2002,84789,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000491,VINVIN491,Kia,Sorento,92568,1996,46966,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000492,VINVIN492,Kia,Sorento,212938,2000,91840,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000493,VINVIN493,Kia,Sorento,566383,1992,104200,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000494,VINVIN494,Kia,Mohave / Borrego,27083,2002,54420,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000495,VINVIN495,Kia,Telluride,68240,2010,21277,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000496,VINVIN496,Kia,Bongo,410391,1999,7547,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000497,VINVIN497,Kia,Bongo Frontier,903993,1991,97612,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000498,VINVIN498,Kia,Bongo,755955,2012,69134,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000499,VINVIN499,Volkswagen,Fusca,408589,2010,105677,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000500,VINVIN500,Volkswagen,Gol,806729,2001,97946,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000501,VINVIN501,Volkswagen,Gol,630522,1997,64171,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000502,VINVIN502,Volkswagen,Gol,411272,2016,117771,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000503,VINVIN503,Volkswagen,Voyage / Fox,6524,2000,55020,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000504,VINVIN504,Volkswagen,Voyage,496084,2004,108705,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000505,VINVIN505,Volkswagen,Parati,544093,2016,99915,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000506,VINVIN506,Volkswagen,Parati,877133,2003,25099,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000507,VINVIN507,Volkswagen,Fox,434625,2011,48038,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000508,VINVIN508,Volkswagen,Virtus (Polo Sedan),485660,2017,115888,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000509,VINVIN509,Volkswagen,Brasilia,828692,1995,94725,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000510,VINVIN510,Volkswagen,Apollo,586422,2009,84441,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000511,VINVIN511,Volkswagen,Logus,835342,1991,93388,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000512,VINVIN512,Volkswagen,Pointer,792859,2009,80791,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000513,VINVIN513,Volkswagen,Santana / Corsar,449423,1995,35906,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000514,VINVIN514,Volkswagen,Quantum,603084,1992,33727,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000515,VINVIN515,Volkswagen,SpaceFox / Suran / SportVan / Fox Plus,776649,2005,107774,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000516,VINVIN516,Volkswagen,T1 Kombi,809666,1996,97493,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000517,VINVIN517,Volkswagen,T2 Kombi,499218,2002,117774,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000518,VINVIN518,Volkswagen,SP2,288354,2013,39259,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000519,VINVIN519,Volkswagen,Saveiro,311030,1990,21618,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000520,VINVIN520,Volkswagen,Saveiro,206597,1991,87484,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000521,VINVIN521,BMW,"250 Isetta, 300 Isetta",28343,2013,112081,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000522,VINVIN522,BMW,600,769055,2015,21179,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000523,VINVIN523,BMW,700,148527,2017,94462,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000524,VINVIN524,BMW,i3,938570,2015,73990,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000525,VINVIN525,BMW,1-Series,857773,1993,11186,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000526,VINVIN526,BMW,1-Series,637974,2002,20228,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000527,VINVIN527,BMW,1-Series,371195,2008,73449,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000528,VINVIN528,BMW,2-Series,298815,2009,15195,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000529,VINVIN529,BMW,2-Series Gran Coupé,190964,2019,54943,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000530,VINVIN530,BMW,1-Series,122022,2004,101666,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000531,VINVIN531,BMW,"New Class 1602, 1802, 2002",476657,1994,69037,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000532,VINVIN532,BMW,3-Series,444526,2001,115381,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000533,VINVIN533,BMW,"3-Series, M3",495830,2009,83424,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000534,VINVIN534,BMW,"3-Series, M3",353265,2010,79349,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000535,VINVIN535,BMW,"3-Series, M3",742542,1996,67285,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000536,VINVIN536,BMW,"3-Series, M3",389183,1990,56132,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000537,VINVIN537,BMW,"3-Series, M3",129615,2018,85773,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000538,VINVIN538,BMW,"4-Series, M4",371093,2011,105843,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000539,VINVIN539,BMW,"3-Series, M3",951447,1998,7922,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000540,VINVIN540,BMW,"4-Series, M4",121592,1996,81160,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000541,VINVIN541,BMW,3-Series GT,524202,2017,90636,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000542,VINVIN542,BMW,"New Class 1500, 1600, 1800, 2000",70719,2004,38102,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000543,VINVIN543,BMW,5-Series,407676,1999,46694,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000544,VINVIN544,BMW,"5-Series, M5",270395,2017,42980,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000545,VINVIN545,BMW,"5-Series, M5",437748,2003,10866,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000546,VINVIN546,BMW,"5-Series, M5",493831,2003,67732,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000547,VINVIN547,BMW,"5-Series, M5",912350,2006,74361,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000548,VINVIN548,BMW,"5-Series, M5",585405,2006,22627,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000549,VINVIN549,BMW,"5-Series, M5",810870,1997,89447,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000550,VINVIN550,BMW,5-Series GT,631672,2000,35018,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000551,VINVIN551,BMW,6-Series GT,942563,2015,48129,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000552,VINVIN552,BMW,New Six CS,453383,1999,19856,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000553,VINVIN553,BMW,"6-Series, M6",141503,2016,79850,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000554,VINVIN554,BMW,8-Series,278964,2000,21990,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000555,VINVIN555,BMW,"6-Series, M6",703178,2018,39194,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000556,VINVIN556,BMW,"6-Series, M6",705915,2009,55807,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000557,VINVIN557,BMW,8-Series,12336,1995,7387,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000558,VINVIN558,BMW,501,439007,1999,116526,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000559,VINVIN559,BMW,502,986363,1993,82544,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000560,VINVIN560,BMW,503,110833,2000,77882,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000561,VINVIN561,BMW,3200 CS,468158,1999,48421,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000562,VINVIN562,BMW,New Six,335959,1990,22081,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000563,VINVIN563,BMW,7-Series,884406,2019,102166,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000564,VINVIN564,BMW,7-Series,166177,1993,47727,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000565,VINVIN565,BMW,7-Series,347719,2020,16716,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000566,VINVIN566,BMW,7-Series,239709,1994,26034,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000567,VINVIN567,BMW,7-Series,355389,2014,66307,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000568,VINVIN568,BMW,7-Series,136971,1996,42533,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000569,VINVIN569,BMW,Z1,425660,2017,40607,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000570,VINVIN570,BMW,"Z3, M",51917,2003,53681,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000571,VINVIN571,BMW,Z4,439191,2008,103492,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000572,VINVIN572,BMW,Z4,690129,2015,62550,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000573,VINVIN573,BMW,Z4,314788,1997,31085,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000574,VINVIN574,BMW,507,938723,2007,29930,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000575,VINVIN575,BMW,M1,562871,2015,40581,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000576,VINVIN576,BMW,Z8,991592,2013,88630,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000577,VINVIN577,BMW,i8,517482,2017,49401,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000578,VINVIN578,BMW,X1,226264,1995,6373,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000579,VINVIN579,BMW,X1,859827,2018,9272,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000580,VINVIN580,BMW,X2,732353,1994,12827,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000581,VINVIN581,BMW,X3,797190,2004,8278,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000582,VINVIN582,BMW,X3,299593,1995,82922,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000583,VINVIN583,BMW,X3,756270,2005,12076,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000584,VINVIN584,BMW,X4,246290,1994,52596,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000585,VINVIN585,BMW,X4,167013,2016,118348,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000586,VINVIN586,BMW,X5,363708,1999,10453,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000587,VINVIN587,BMW,X5,251339,2015,97998,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000588,VINVIN588,BMW,X5,672784,2016,94866,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000589,VINVIN589,BMW,X5,262054,2013,11003,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000590,VINVIN590,BMW,X6,637358,1997,68946,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000591,VINVIN591,BMW,X6,333851,2008,41824,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000592,VINVIN592,BMW,X6,884,2007,70377,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000593,VINVIN593,BMW,X7,675698,2014,55463,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000594,VINVIN594,Cadillac,Cimarron,855930,2003,94415,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000595,VINVIN595,Cadillac,BLS,838968,2016,109203,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000596,VINVIN596,Cadillac,ATS,809326,2005,50969,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000597,VINVIN597,Cadillac,"CT4, CT4-V",997226,2020,41448,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000598,VINVIN598,Cadillac,ELR,859149,2013,87559,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000599,VINVIN599,Cadillac,Catera,752235,2005,87408,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000600,VINVIN600,Cadillac,"CTS, CTS-V",587975,2018,23131,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000601,VINVIN601,Cadillac,"CTS, CTS-V",789145,1994,89553,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000602,VINVIN602,Cadillac,"CTS, CTS-V",532472,2020,102418,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000603,VINVIN603,Cadillac,"CT5, CT5-V",516218,2003,94053,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000604,VINVIN604,Cadillac,Series 60,691349,1990,45056,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000605,VINVIN605,Cadillac,Series 61,587309,2006,39076,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000606,VINVIN606,Cadillac,Series 61,457989,2020,14504,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000607,VINVIN607,Cadillac,Series 61,286644,1998,52784,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000608,VINVIN608,Cadillac,Series 61,233618,2005,16582,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000609,VINVIN609,Cadillac,Series 65,195432,2007,112791,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000610,VINVIN610,Cadillac,Series 62,311300,2017,34822,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000611,VINVIN611,Cadillac,Series 62,320234,2020,101388,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000612,VINVIN612,Cadillac,Series 62,587041,2005,101907,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000613,VINVIN613,Cadillac,Series 62,77778,2006,114895,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000614,VINVIN614,Cadillac,Series 62,315239,2018,8916,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000615,VINVIN615,Cadillac,6200,755574,2018,68623,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000616,VINVIN616,Cadillac,6200,592095,1996,8666,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000617,VINVIN617,Cadillac,Calais,529817,2004,12164,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000618,VINVIN618,Cadillac,Calais,929507,2015,83603,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000619,VINVIN619,Cadillac,Seville,971188,1996,116518,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000620,VINVIN620,Cadillac,Seville,127573,2009,34043,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000621,VINVIN621,Cadillac,Seville,526347,2001,89154,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000622,VINVIN622,Cadillac,Seville,417164,1990,103329,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000623,VINVIN623,Cadillac,Seville,471586,1994,19820,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000624,VINVIN624,Cadillac,STS,322725,2009,63833,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000625,VINVIN625,Cadillac,Sedan de Ville,710070,2017,56114,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000626,VINVIN626,Cadillac,Sedan de Ville,984614,2001,8186,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000627,VINVIN627,Cadillac,Sedan de Ville,862422,2020,88802,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000628,VINVIN628,Cadillac,Sedan de Ville,421059,2004,84002,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000629,VINVIN629,Cadillac,Sedan de Ville,890825,2014,73206,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000630,VINVIN630,Cadillac,Sedan de Ville,841104,1997,31438,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000631,VINVIN631,Cadillac,Sedan de Ville,929973,2015,10587,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000632,VINVIN632,Cadillac,Sedan de Ville,126702,2002,96159,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000633,VINVIN633,Cadillac,DTS,676663,2016,101476,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000634,VINVIN634,Cadillac,XTS,766964,2001,56072,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000635,VINVIN635,Cadillac,"CT6, CT6-V",138046,2020,27797,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000636,VINVIN636,Cadillac,Coupe de Ville,179262,1997,8486,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000637,VINVIN637,Cadillac,Coupe de Ville,452685,2009,69999,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000638,VINVIN638,Cadillac,Coupe de Ville,616690,1998,17322,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000639,VINVIN639,Cadillac,Coupe de Ville,996974,2002,36292,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000640,VINVIN640,Cadillac,Coupe de Ville,911922,1998,62121,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000641,VINVIN641,Cadillac,Coupe de Ville,862016,1993,94584,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000642,VINVIN642,Cadillac,Series 60 (Sixty Special),613647,1991,26254,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000643,VINVIN643,Cadillac,Series 60 (Sixty Special),744727,2016,61511,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
4e1ee301-a396-4e3a-88bc-06ab40000644,VINVIN644,Cadillac,Series 60 (Sixty Special),650035,1993,109687,91722,2021-01-29T15:16:25Z,2021-01-29T15:16:25Z
